,S#,SNAME,SEX,BDATE,HEIGHT,DORM
3655,08025148,张弘辰,女,2004/4/23,1.71,东14舍503
3656,02097794,成国清,男,2004/6/6,1.86,东4舍215
3657,08059984,赵刚,女,2001/3/8,1.62,东14舍503
3658,07099369,李雨龙,女,2005/10/15,1.75,东19舍708
3659,05098596,张泽轩,女,2003/2/1,1.57,东19舍708
3660,01042721,张雨琦,男,2001/3/26,1.79,东4舍215
3661,09058291,翟慧枝,男,2001/5/17,1.83,东24舍437
3662,07017983,樊聪旺,男,2001/10/27,1.74,东24舍437
3663,02013452,贺雅雯,男,2005/3/22,1.68,东24舍437
3664,07022567,康佳瑜,女,2002/10/24,1.63,东19舍708
3665,03036353,秦宝怡,女,2004/4/28,1.64,东19舍708
3666,06034983,张李燕,男,2001/5/9,1.84,东24舍437
3667,02092078,张宇佳,男,2002/1/13,1.86,东6舍209
3668,09056770,张佩佩,女,2002/10/15,1.65,西26舍232
3669,08090148,张琦,男,2003/12/13,1.79,东6舍209
3670,06054088,李佳乐,男,2004/9/19,1.75,东6舍209
3671,01053559,耿志涵,女,2002/9/28,1.63,西26舍232
3672,07077379,景一凡,女,2002/11/1,1.62,西26舍232
3673,01072721,龚祯淳,男,2003/4/26,1.84,东6舍209
3674,06063600,魏振,男,2002/5/25,1.75,东4舍203
3675,02025021,周琦,男,2001/6/3,1.64,东4舍203
3676,01073751,付怡哲,女,2005/1/31,1.58,西26舍232
3677,06092298,戴睿欣,女,2005/8/28,1.81,东15舍611
3678,09093702,常健伟,女,2002/10/27,1.62,东15舍611
3679,03087870,王松,男,2001/3/31,1.7,东4舍203
3680,08050612,徐沛,女,2001/1/19,1.65,东15舍611
3681,06045650,王沛锜,男,2002/7/23,1.73,东4舍203
3682,05074712,赵桂温,男,2003/3/19,1.77,东7舍407
3683,06061899,王升浩,女,2003/8/28,1.72,东15舍611
3684,07099681,都明慧,女,2005/1/13,1.56,西8舍205
3685,09043708,常金鑫,男,2002/7/8,1.8,东7舍407
3686,09065906,白锦龙,男,2005/9/7,1.79,东7舍407
3687,08073518,赵靖,女,2001/10/9,1.75,西8舍205
3688,05072939,刘温鑫,女,2001/1/6,1.59,西8舍205
3689,02059231,王腾腾,女,2002/6/2,1.63,西8舍205
3690,02061470,李芸绮,男,2005/3/20,1.86,东7舍407
3691,05089624,关玉盆,女,2004/5/10,1.71,东5舍306
3692,02048900,张文茹,女,2005/3/9,1.65,东5舍306
3693,02091794,郭彤,女,2002/11/1,1.61,东5舍306
3694,02043377,郭森豪,男,2004/7/6,1.8,西9舍527
3695,05042965,牛雅耀,男,2003/8/24,1.67,西9舍527
3696,08099123,付海荣,女,2003/8/21,1.7,东5舍306
3697,09091260,李佳,男,2003/4/2,1.74,西9舍527
3698,03041011,关淑荣,男,2003/4/27,1.89,西9舍527
3699,04032190,李宇靓,男,2002/9/14,1.74,东18舍716
3700,07034378,段婷婷,女,2004/6/1,1.69,西15舍202
3701,03080496,乔嘉琦,女,2005/1/3,1.68,西15舍202
3702,02064937,时海飞,男,2004/9/30,1.76,东18舍716
3703,05076666,孟蕊,男,2005/3/9,1.81,东18舍716
3704,01020972,衡欣秋,女,2002/11/24,1.61,西15舍202
3705,08019628,李易伟,男,2003/6/21,1.66,东18舍716
3706,05027672,闫雪峰,男,2004/6/4,1.7,东23舍615
3707,08067236,孙嘉岑,女,2004/4/28,1.68,西15舍202
3708,09010402,贺志鹏,女,2003/11/25,1.62,西24舍719
3709,08045276,白鸽,男,2004/4/3,1.7,东23舍615
3710,04041402,刘雪峰,女,2003/8/4,1.76,西24舍719
3711,09039698,徐佳欢,女,2002/3/5,1.69,西24舍719
3712,04086822,黄帅,男,2002/9/8,1.84,东23舍615
3713,08043700,侯博文,女,2002/9/1,1.75,西24舍719
3714,09080227,温梓序,男,2003/5/3,1.73,东23舍615
3715,01050128,张策,男,2005/11/19,1.82,东18舍420
3716,07067385,刘少晨,男,2004/12/20,1.83,东18舍420
3717,08079800,金东宇,男,2002/1/17,1.74,东18舍420
3718,02048068,谷彦禄,男,2005/9/5,1.6,东18舍420
3719,06014232,孙日嘉,男,2005/10/11,1.79,东30舍630
3720,09053496,刘佳睿,男,2004/3/1,1.79,东30舍630
3721,06084831,胡骏杰,女,2003/2/28,1.7,东5舍533
3722,01093690,陈思阳,女,2002/7/19,1.66,东5舍533
3723,03039660,李朔天,男,2001/8/23,1.79,东30舍630
3724,01084889,柳茸耀,女,2004/10/10,1.7,东5舍533
3725,02029211,傅万扬,女,2001/11/19,1.58,东5舍533
3726,04041120,张航瑛,女,2001/3/16,1.79,东22舍429
3727,06067186,戴佳杰,女,2005/7/25,1.63,东22舍429
3728,05062896,孙德赟,男,2004/12/6,1.72,东30舍630
3729,06027528,李瑞珑,男,2002/2/14,1.68,东25舍502
3730,09099576,翁王吉,女,2002/3/15,1.61,东22舍429
3731,01092745,徐骥业,女,2001/7/4,1.63,东22舍429
3732,08043258,滕徐,女,2003/7/1,1.64,西16舍208
3733,05066249,邵彬,女,2003/2/25,1.62,西16舍208
3734,04010267,杨延泽,男,2002/5/24,1.85,东25舍502
3735,02022687,李志洋,男,2005/4/11,1.79,东25舍502
3736,07025085,丁正青,男,2005/7/16,1.73,东25舍502
3737,09010204,刘泰吉,女,2001/1/26,1.57,西16舍208
3738,02063063,赵康悦,女,2004/11/7,1.68,西16舍208
3739,06076028,薛雷,男,2004/6/16,1.87,西2舍406
3740,07049593,母文涛,女,2002/7/4,1.61,西15舍237
3741,09012490,郭毅松,女,2003/6/22,1.77,西15舍237
3742,03051445,卢超月,女,2003/11/19,1.6,西15舍237
3743,06087439,韩宇,女,2005/2/7,1.7,西15舍237
3744,01047121,全阳,男,2005/1/25,1.69,西2舍406
3745,09012563,王传钦,男,2001/10/8,1.72,西2舍406
3746,05056336,王景远,女,2003/4/11,1.68,西20舍318
3747,07050062,陈东,女,2003/7/8,1.74,西20舍318
3748,03076991,张汪彬,男,2001/12/28,1.63,西2舍406
3749,02026637,毛欣宇,男,2004/7/15,1.89,东25舍639
3750,04020859,潘瑜琪,女,2004/3/28,1.65,西20舍318
3751,09073636,黄伟健,女,2004/5/31,1.72,西20舍318
3752,03040977,李昕怡,女,2002/4/19,1.68,东17舍713
3753,06084214,曹磊,男,2004/1/27,1.84,东25舍639
3754,03064385,温欣昊,女,2002/8/31,1.74,东17舍713
3755,07051358,李正洋,女,2002/7/23,1.62,东17舍713
3756,08090227,郑丽丽,女,2001/7/7,1.52,东17舍713
3757,08088304,李佳颖,女,2004/5/26,1.78,西20舍333
3758,03055389,林金乐,女,2004/3/5,1.56,西20舍333
3759,06033630,林明星,女,2004/3/11,1.78,西20舍333
3760,04079454,张力尹,女,2004/4/22,1.57,西20舍333
3761,04065288,丁健,女,2004/4/23,1.67,西28舍302
3762,09078172,李振龙,女,2004/10/24,1.64,西28舍302
3763,07025696,汪雪梅,女,2004/4/9,1.77,西28舍302
3764,09075628,韩利威,男,2004/12/4,1.72,东25舍639
3765,09058331,董振,女,2002/2/2,1.73,西28舍302
3766,07040852,李腾飞,男,2003/2/28,1.89,东25舍639
3767,03083845,王耀弘,男,2004/6/24,1.61,东27舍438
3768,04051020,刘彤,女,2004/5/17,1.77,东29舍329
3769,05097284,朱鸿宇,男,2003/11/8,1.78,东27舍438
3770,01021699,冯志杰,男,2005/5/19,1.86,东27舍438
3771,02098276,王喜全,男,2005/12/22,1.67,东27舍438
3772,04092130,汪宏鹏,男,2003/8/23,1.79,西2舍220
3773,06050036,李青,女,2004/11/22,1.79,东29舍329
3774,04091603,杨菲,女,2004/4/27,1.63,东29舍329
3775,09074669,佘平安,男,2001/6/7,1.83,西2舍220
3776,06026604,陈俊伟,女,2001/4/20,1.74,东29舍329
3777,01027068,林肖杰,男,2003/8/25,1.66,西2舍220
3778,01010115,傅泽楷,女,2003/7/8,1.66,西15舍219
3779,05067931,谢能钦,女,2002/12/18,1.7,西15舍219
3780,02036820,王建清,女,2001/2/27,1.7,西15舍219
3781,07069925,林郴,女,2001/12/5,1.52,西15舍219
3782,08054840,闫海洋,女,2004/11/27,1.58,东9舍730
3783,02031364,卓炳权,女,2004/11/6,1.66,东9舍730
3784,08097315,许秋堡,男,2002/4/18,1.7,西2舍220
3785,08061285,胡雨婷,女,2003/7/10,1.71,东9舍730
3786,07062838,郭梦佳,男,2002/4/22,1.78,西2舍433
3787,05092230,郑涵,男,2005/12/15,1.55,西2舍433
3788,04083268,龙瑜鸿,女,2004/11/13,1.65,东9舍730
3789,08065135,林可昕,女,2001/6/15,1.68,东10舍503
3790,01032421,张豪,女,2003/8/10,1.69,东10舍503
3791,03030949,张逸涛,男,2002/12/22,1.72,西2舍433
3792,06014062,林豪,男,2004/8/25,1.82,西2舍433
3793,04072756,陈德濠,男,2004/1/15,1.77,西2舍509
3794,02096453,陈书薇,男,2002/8/22,1.78,西2舍509
3795,05044270,邓可楹,女,2002/5/21,1.61,东10舍503
3796,04044335,陈晓燕,男,2004/2/26,1.76,西2舍509
3797,02080181,张璐,男,2004/2/20,1.86,西2舍509
3798,05085104,刘翠英,女,2003/7/6,1.81,东10舍503
3799,06088845,朱龙龙,男,2005/1/19,1.77,东16舍413
3800,07047507,金超,女,2003/8/3,1.57,西16舍739
3801,06029209,刘祥松,女,2002/7/2,1.66,西16舍739
3802,07048025,范文杰,男,2001/8/6,1.82,东16舍413
3803,07036413,蔡家盛,女,2002/4/17,1.75,西16舍739
3804,05097977,王家明,男,2002/10/6,1.72,东16舍413
3805,06070403,胡艺哲,女,2004/11/21,1.81,西16舍739
3806,04085062,范文瀚,男,2001/4/5,1.66,东16舍413
3807,08036679,涂超慧,女,2004/10/2,1.76,东5舍721
3808,09094109,王志春,女,2001/2/28,1.84,东5舍721
3809,09058577,曾平,男,2004/3/23,1.68,西13舍526
3810,01082763,王公海,女,2001/6/26,1.73,东5舍721
3811,09023685,赖钰玮,男,2001/5/31,1.79,西13舍526
3812,07075419,万攀,女,2002/8/25,1.71,东5舍721
3813,04090837,周苏雅,女,2002/3/4,1.6,东10舍412
3814,03099202,钟远渊,男,2001/6/22,1.75,西13舍526
3815,08066214,占嘉隆,女,2004/4/28,1.56,东10舍412
3816,07070794,钟信房,女,2004/10/25,1.67,东10舍412
3817,03025383,李文骏,女,2002/8/18,1.6,东10舍412
3818,06085497,蒋宇琪,男,2002/4/18,1.7,西13舍526
3819,08078772,王玉珑,女,2001/6/24,1.68,西15舍617
3820,04079174,巩毓洋,女,2002/9/19,1.66,西15舍617
3821,02067221,张婧敏,女,2003/5/30,1.6,西15舍617
3822,07013188,王梦芮,女,2004/5/5,1.68,西15舍617
3823,06038286,董璇,女,2001/1/31,1.8,西15舍419
3824,03081009,和琳佳,男,2005/9/29,1.76,东27舍627
3825,08094032,王涵,男,2004/10/6,1.56,东27舍627
3826,01016965,张方宇,男,2004/5/17,1.81,东27舍627
3827,05051294,沈怡宇,女,2001/4/26,1.78,西15舍419
3828,05059025,马晓敏,女,2002/6/28,1.62,西15舍419
3829,01097601,赵鑫帝,男,2004/11/14,1.7,东27舍627
3830,09024241,毛庆杰,女,2005/12/4,1.73,西15舍419
3831,04010296,刘一泽,男,2001/5/4,1.87,西25舍215
3832,04092585,崔雅婷,男,2005/2/10,1.83,西25舍215
3833,01052897,马佳林,女,2003/1/24,1.76,西10舍306
3834,08027907,冯建宁,女,2005/9/4,1.62,西10舍306
3835,04072319,陈晓明,女,2002/9/20,1.66,西10舍306
3836,09016098,王海宁,男,2002/4/9,1.64,西25舍215
3837,09051062,刘文龙,男,2004/6/4,1.63,西25舍215
3838,04079738,郭阳阳,男,2003/8/28,1.74,西5舍737
3839,07096498,韩振云,男,2001/10/22,1.74,西5舍737
3840,02066145,刘洪志,男,2003/2/11,1.83,西5舍737
3841,02099112,王海建,男,2002/9/4,1.69,西5舍737
3842,07089665,刘彪,男,2002/6/17,1.79,西14舍631
3843,02040497,潘丕博,女,2002/8/2,1.69,西10舍306
3844,08055527,尤帅通,女,2005/3/3,1.66,西7舍639
3845,05056931,李博文,男,2002/1/13,1.85,西14舍631
3846,09081271,任崇尚,男,2002/3/22,1.72,西14舍631
3847,03017177,陈小同,女,2001/5/10,1.69,西7舍639
3848,02056725,张纤纤,男,2003/5/16,1.87,西14舍631
3849,09018356,周心怡,男,2002/8/1,1.6,西6舍602
3850,08043075,肖寒超,女,2005/9/9,1.72,西7舍639
3851,01024997,刘星宇,女,2002/4/3,1.69,西7舍639
3852,01058750,李欣,男,2003/9/1,1.77,西6舍602
3853,05075932,马雯钰,女,2004/12/29,1.6,西15舍531
3854,02017777,宋一凡,女,2003/11/17,1.6,西15舍531
3855,08078755,左桂雪,男,2005/7/16,1.8,西6舍602
3856,09097200,庄冰,女,2001/11/3,1.65,西15舍531
3857,02086869,王如旭,男,2003/12/24,1.8,西6舍602
3858,04010214,李婷婷,男,2005/10/21,1.69,东30舍427
3859,01038902,丁伯彦,女,2004/1/6,1.53,西15舍531
3860,03050633,赵苗苗,男,2002/10/1,1.76,东30舍427
3861,03060799,杨琢,男,2004/10/8,1.71,东30舍427
3862,09040218,杜微微,男,2001/2/2,1.73,东30舍427
3863,06097720,闫泽豪,男,2002/2/3,1.69,东13舍540
3864,05041638,张晨旭,男,2003/9/8,1.68,东13舍540
3865,02011519,刘欢欢,男,2002/3/23,1.64,东13舍540
3866,08016455,杨景舒,女,2003/2/23,1.58,西8舍716
3867,09022589,曹玉婷,男,2003/1/30,1.66,东13舍540
3868,03091504,梁静静,女,2004/8/11,1.71,西8舍716
3869,01063665,姚明明,男,2001/2/18,1.74,西21舍440
3870,04099580,程浩,女,2004/6/2,1.71,西8舍716
3871,09063708,焦丹丽,女,2005/6/21,1.5,西8舍716
3872,04015727,曹知音,男,2002/6/4,1.76,西21舍440
3873,07041120,赵树澎,男,2004/10/22,1.85,西21舍440
3874,08047466,史亚迪,男,2004/8/5,1.78,西21舍440
3875,02090265,王万里,女,2002/4/14,1.58,东11舍633
3876,05053050,张汝康,女,2005/12/24,1.52,东11舍633
3877,08099843,刘超华,女,2001/6/1,1.53,东11舍633
3878,09086831,黄敬生,女,2001/5/27,1.72,东11舍633
3879,09026132,陈冠宏,男,2001/10/26,1.71,东23舍702
3880,06028349,王慧欣,女,2002/12/14,1.74,西16舍207
3881,07030644,李康,男,2002/9/7,1.68,东23舍702
3882,06080886,李怡霖,男,2005/5/2,1.72,东23舍702
3883,07047780,陈亚旋,女,2002/4/19,1.65,西16舍207
3884,04063029,谢嘉缤,男,2001/10/29,1.69,东23舍702
3885,04052743,王秋实,男,2003/5/17,1.77,西5舍422
3886,06091254,雷俊,男,2002/5/6,1.69,西5舍422
3887,05054506,陈奥麟,男,2005/8/15,1.75,西5舍422
3888,09037923,齐广勇,男,2004/5/26,1.77,西5舍422
3889,05093596,陈雨婷,男,2005/3/22,1.87,西6舍510
3890,07020934,郝青松,女,2002/1/8,1.69,西16舍207
3891,03098607,陆家驹,女,2002/5/13,1.64,西16舍207
3892,03024695,黄睿轩,女,2003/11/16,1.55,西22舍720
3893,02066467,邓立志,女,2004/1/4,1.77,西22舍720
3894,08082355,罗佳杰,男,2004/7/24,1.74,西6舍510
3895,03093406,黄春霞,女,2001/2/27,1.61,西22舍720
3896,01037043,张胜意,女,2004/9/7,1.82,西22舍720
3897,07067575,潘跃亮,男,2003/1/27,1.81,西6舍510
3898,06066172,黄美婷,男,2004/10/24,1.75,西6舍510
3899,02067879,匡临安,女,2002/5/12,1.75,西28舍220
3900,03098993,廖华贵,男,2003/8/15,1.81,东30舍221
3901,01052691,易蓉蓉,女,2004/4/19,1.75,西28舍220
3902,04059100,成榕,男,2001/4/6,1.85,东30舍221
3903,03045356,何子阳,男,2005/6/17,1.78,东30舍221
3904,03044907,曾慰,男,2001/2/22,1.8,东30舍221
3905,04037502,陈嘉豪,女,2003/7/5,1.75,西28舍220
3906,09044338,卓尚然,男,2002/7/21,1.85,西17舍326
3907,06059793,陈博,男,2003/12/17,1.72,西17舍326
3908,08053768,何俊鹏,女,2004/11/16,1.64,西28舍220
3909,06022999,吴世杰,女,2003/5/24,1.67,西15舍226
3910,04022747,陈梓豪,女,2002/12/19,1.8,西15舍226
3911,07077789,林俊福,女,2002/7/24,1.62,西15舍226
3912,04046780,韦志涛,男,2005/9/15,1.7,西17舍326
3913,03042169,黄伟耀,男,2005/7/3,1.8,西17舍326
3914,02032505,成裕强,女,2003/4/18,1.68,西15舍226
3915,07091826,谢玉君,女,2004/6/4,1.62,东22舍320
3916,04039131,方文鑫,男,2003/9/26,1.84,西25舍538
3917,01026540,梁迪开,男,2001/1/16,1.89,西25舍538
3918,03050722,金爱萍,男,2001/6/12,1.78,西25舍538
3919,09089292,邹佳汝,男,2005/5/27,1.8,西25舍538
3920,06077563,李凤姗,男,2004/11/19,1.76,西6舍726
3921,04092336,邱童,男,2002/4/27,1.83,西6舍726
3922,01044710,郭佳盈,女,2005/7/25,1.62,东22舍320
3923,04014979,谢家滨,男,2002/1/21,1.74,西6舍726
3924,08041751,刘申,女,2004/4/16,1.63,东22舍320
3925,06085171,罗秀娴,男,2002/1/30,1.74,西6舍726
3926,04026834,周广川,男,2004/9/2,1.75,东25舍607
3927,05031353,吕腾,男,2001/5/20,1.81,东25舍607
3928,05040995,黄龙梅,女,2003/5/28,1.7,东22舍320
3929,01044735,刘静宜,男,2003/7/12,1.74,东25舍607
3930,07096669,郑锡豪,女,2004/2/14,1.62,西8舍706
3931,06036101,丘思愉,女,2001/3/21,1.67,西8舍706
3932,05073046,庄东展,男,2005/2/2,1.77,东25舍607
3933,05098458,梁佳智,女,2002/12/6,1.64,西8舍706
3934,09027159,郑紫婷,女,2002/7/27,1.82,西8舍706
3935,01023363,张珈玮,女,2001/4/26,1.65,东17舍627
3936,03057467,陈晓纯,女,2003/4/26,1.79,东17舍627
3937,02036419,梁思琼,女,2003/2/13,1.53,东17舍627
3938,02039633,郑东荣,女,2004/2/12,1.58,东17舍627
3939,06094696,欧阳晶晶,女,2003/4/18,1.75,西28舍310
3940,08086683,胡智豪,女,2001/11/2,1.59,西28舍310
3941,06014131,陈美莹,男,2005/6/11,1.72,西23舍533
3942,06075311,张晓静,女,2003/7/20,1.54,西28舍310
3943,03068999,张佩纯,女,2001/11/15,1.63,西28舍310
3944,05090313,李培键,男,2002/5/27,1.74,西23舍533
3945,01047643,陈勋,男,2002/8/20,1.75,西23舍533
3946,06061370,倪榕庆,女,2004/6/29,1.58,东21舍530
3947,02071317,许文蕊,男,2003/7/10,1.7,西23舍533
3948,07043105,张新,女,2002/12/10,1.67,东21舍530
3949,06056440,郑丽敏,女,2002/11/30,1.72,东21舍530
3950,02081239,郑伊楷,男,2002/1/28,1.9,西6舍401
3951,09045957,岑江豪,女,2001/1/5,1.75,东21舍530
3952,03047941,陈沛,女,2002/7/7,1.71,东2舍616
3953,09091959,黄杰铨,女,2002/8/26,1.58,东2舍616
3954,06019630,王灿坚,女,2002/4/28,1.72,东2舍616
3955,06048080,柯志成,女,2002/12/24,1.9,东2舍616
3956,08084804,林泽平,男,2005/11/29,1.66,西6舍401
3957,06099654,潘怡辉,女,2001/10/26,1.73,西26舍235
3958,04060861,郑建航,女,2001/6/28,1.72,西26舍235
3959,05089536,黄海强,女,2002/4/23,1.73,西26舍235
3960,09093752,陈浚杨,男,2001/1/26,1.79,西6舍401
3961,02092179,刘庆昊,女,2005/12/23,1.66,西26舍235
3962,06087031,林丽婷,女,2004/3/15,1.57,东22舍205
3963,08090336,何杰,男,2002/3/14,1.82,西6舍401
3964,07094693,李杏森,女,2003/12/21,1.7,东22舍205
3965,01044860,钟文聪,女,2005/9/29,1.67,东22舍205
3966,04044533,甘丽凤,男,2002/11/1,1.6,西4舍639
3967,09062652,韦兆清,男,2004/10/25,1.73,西4舍639
3968,03033277,谢丽敏,男,2003/7/30,1.84,西4舍639
3969,01033417,文媛媛,女,2002/11/26,1.79,东22舍205
3970,04075935,谭耀诗,男,2003/3/22,1.77,西4舍639
3971,01053601,刘存涛,女,2001/8/5,1.71,西15舍433
3972,07098795,何力,男,2001/12/1,1.7,西9舍623
3973,08058337,梁家伟,男,2004/9/26,1.67,西9舍623
3974,03058119,黄贺明,女,2001/4/7,1.63,西15舍433
3975,03094978,冯鹏飞,男,2004/1/2,1.82,西9舍623
3976,01065687,陈雯雯,女,2005/10/21,1.71,西15舍433
3977,09014400,黄海阳,男,2002/6/9,1.73,西9舍623
3978,09027646,黄华阳,女,2003/5/5,1.67,西15舍433
3979,05036358,高晨宇,女,2002/6/24,1.65,东11舍625
3980,06095322,陆丹丹,男,2005/3/12,1.82,西1舍609
3981,08048742,庞国栋,女,2001/2/11,1.54,东11舍625
3982,04060796,罗业瑞,男,2002/4/2,1.69,西1舍609
3983,03060550,黄家杰,女,2002/9/30,1.74,东11舍625
3984,08075680,周文俊,男,2002/6/23,1.84,西1舍609
3985,09089678,杨希雯,女,2002/3/19,1.73,东11舍625
3986,03013977,蒋丽欢,女,2003/12/16,1.72,东5舍733
3987,07080660,胡昊奇,女,2005/1/25,1.68,东5舍733
3988,02085876,方胜源,女,2004/8/29,1.63,东5舍733
3989,02029418,梁瑞博,女,2001/7/12,1.69,东5舍733
3990,08059075,丁睿,女,2003/2/28,1.74,西24舍202
3991,04071851,宋浩彬,男,2003/1/8,1.76,西1舍609
3992,04094990,齐展,女,2004/7/4,1.57,西24舍202
3993,09047726,罗远松,男,2004/1/22,1.73,西1舍238
3994,03061753,刘桂枝,女,2005/4/30,1.67,西24舍202
3995,01053330,王文芝,女,2005/5/13,1.82,西24舍202
3996,03011063,张文平,女,2004/6/27,1.56,东29舍234
3997,09087521,王胜,女,2003/12/27,1.6,东29舍234
3998,08056196,谢雯雅,女,2003/8/17,1.51,东29舍234
3999,07049659,刘涵颖,男,2001/11/16,1.79,西1舍238
4000,06038566,徐宸,女,2004/1/22,1.69,东29舍234
4001,04064063,霍粤洪,男,2002/11/25,1.7,西1舍238
4002,03038345,杨渝晟,男,2003/7/8,1.85,西1舍238
4003,08052693,邓奥,女,2005/8/2,1.76,东10舍425
4004,07022183,姚振豪,女,2004/9/5,1.66,东10舍425
4005,05013674,崔梦超,女,2003/7/14,1.63,东10舍425
4006,02099784,王清明,男,2002/11/27,1.78,东24舍337
4007,04019098,何昕忆,男,2004/3/12,1.84,东24舍337
4008,08097275,孙畅,男,2004/10/17,1.69,东24舍337
4009,02094426,文紫涵,女,2003/5/11,1.67,东10舍425
4010,03059958,郭铭霖,男,2003/9/15,1.8,东24舍337
4011,08075954,周远航,女,2004/3/8,1.51,东21舍425
4012,08070313,蒋原欢,女,2003/9/18,1.7,东21舍425
4013,08041478,张黔渝,男,2002/2/5,1.75,东12舍731
4014,04032021,周衡,男,2002/4/26,1.83,东12舍731
4015,01058954,何腾燕,女,2001/10/9,1.62,东21舍425
4016,06080469,廖东秀,男,2005/7/5,1.75,东12舍731
4017,08051551,曾咸瑞,女,2001/5/29,1.71,东21舍425
4018,09061439,蒋雨桐,女,2005/7/28,1.64,西24舍211
4019,09067722,赵鑫烁,女,2005/7/31,1.5,西24舍211
4020,05098519,姚汶岑,男,2004/4/4,1.87,东12舍731
4021,01027943,赵梁君,男,2005/3/10,1.79,西25舍208
4022,07024726,李媛媛,女,2002/8/7,1.6,西24舍211
4023,03092424,张文灿,女,2004/1/14,1.51,西24舍211
4024,07033989,邓金龙,男,2003/8/27,1.92,西25舍208
4025,04074557,熊凯岚,女,2002/8/27,1.7,东26舍408
4026,03015108,邵露露,女,2002/10/12,1.69,东26舍408
4027,07092737,陈锐,男,2005/12/25,1.81,西25舍208
4028,04073837,钟雨桐,女,2003/12/23,1.58,东26舍408
4029,09078411,唐秋驰,男,2005/2/1,1.61,西25舍208
4030,07081745,陈雨,男,2001/10/10,1.68,西13舍538
4031,03017792,王苗苗,女,2004/5/2,1.67,东26舍408
4032,06050539,杜鹏,女,2003/7/21,1.62,西16舍305
4033,08070461,王婧茜,女,2005/6/27,1.61,西16舍305
